step,loss,acc,eos_acc,gnorm,lr,n_tok
128,0.6581169366836548,0.8311475515365601,0.75,4.375,0.0005999302293193128,1830
129,0.951865553855896,0.7209908962249756,0.5,5.40625,0.0005999249656365225,1534
130,0.4810296595096588,0.8825622797012329,1.0,3.671875,0.0005999195105801239,1405
131,0.31492137908935547,0.9345048069953918,1.0,3.5,0.0005999138641536568,1252
132,0.4922345280647278,0.8613998889923096,1.0,3.984375,0.0005999080263607852,1443
133,0.6446197032928467,0.8216832876205444,1.0,4.96875,0.0005999019972052969,2103
134,0.432419091463089,0.9016897082328796,1.0,4.375,0.0005998957766911045,1302
135,0.45823827385902405,0.8828365802764893,1.0,3.421875,0.0005998893648222441,1946
136,0.37746307253837585,0.9158333539962769,1.0,4.5,0.0005998827616028763,1200
137,0.42624717950820923,0.8969072103500366,0.75,3.6875,0.0005998759670372862,1261
138,0.4573727250099182,0.8915423154830933,0.75,3.609375,0.0005998689811298825,2010
139,0.27173516154289246,0.9558718800544739,1.0,2.78125,0.0005998618038851982,1405
140,0.36917126178741455,0.9143987894058228,1.0,3.015625,0.0005998544353078907,2021
141,0.1999826729297638,0.9707091450691223,1.0,1.9609375,0.0005998468754027413,1946
142,0.2019326239824295,0.9656716585159302,1.0,2.59375,0.0005998391241746556,1340
143,0.3598523736000061,0.927981972694397,1.0,3.921875,0.0005998311816286632,1333
144,0.3811499774456024,0.8999269604682922,1.0,4.40625,0.000599823047769918,1369
145,0.27807384729385376,0.9351266026496887,1.0,4.03125,0.0005998147226036979,1264
146,0.23803775012493134,0.9627530574798584,1.0,2.59375,0.0005998062061354051,1235
147,0.4040868282318115,0.8986152410507202,1.0,3.65625,0.0005997974983705658,2022
148,0.3736148774623871,0.9009126424789429,0.75,3.71875,0.0005997885993148304,1534
149,0.2936055064201355,0.9278688430786133,1.0,3.59375,0.0005997795089739734,1830
150,0.20132699608802795,0.9641985297203064,1.0,2.859375,0.0005997702273538932,1229
151,0.2502844035625458,0.9444444179534912,0.75,2.96875,0.000599760754460613,1188
152,0.29113179445266724,0.9334677457809448,1.0,3.734375,0.0005997510903002792,1488
153,0.10189973562955856,0.9904153347015381,1.0,1.5546875,0.0005997412348791632,1252
154,0.08071377873420715,0.9900497794151306,1.0,1.578125,0.0005997311882036596,1206
