step,loss,acc,gnorm,lr,n_tok
833,0.03280002996325493,0.9917883276939392,0.953125,0.0005501844743840933,1096
834,0.008569251745939255,0.9983108043670654,0.32421875,0.0005500522535197835,1184
835,0.06095210462808609,0.9851264357566833,1.171875,0.000549919873643727,2017
836,0.01673145592212677,0.9945945739746094,0.9921875,0.0005497873348418235,740
837,0.01788948103785515,0.9947643876075745,0.65234375,0.000549654637200076,1337
838,0.03662318363785744,0.9905213117599487,0.81640625,0.0005495217808045907,1688
839,0.021241281181573868,0.9924755692481995,0.703125,0.0005493887657415764,1329
840,0.031093653291463852,0.9943910241127014,0.7421875,0.0005492555920973454,1248
841,0.05961870402097702,0.9863414764404297,0.88671875,0.0005491222599583126,2050
842,0.00955650582909584,0.9976887702941895,0.458984375,0.0005489887694109957,1298
843,0.007790884934365749,0.9984152317047119,0.361328125,0.0005488551205420152,1262
844,0.010008392855525017,0.9980372786521912,0.359375,0.0005487213134380944,2038
845,0.016517866402864456,0.9961538314819336,0.5390625,0.0005485873481860595,1820
846,0.024222848936915398,0.9938508868217468,0.80078125,0.000548453224872839,1301
847,0.037345048040151596,0.9934395551681519,0.89453125,0.0005483189435854639,1067
848,0.01926795393228531,0.9950768947601318,0.56640625,0.000548184504411068,1625
849,0.050609517842531204,0.9861838817596436,0.828125,0.0005480499074368873,2099
850,0.006734030321240425,0.9995044469833374,0.1728515625,0.0005479151527502606,2018
851,0.060294102877378464,0.9860655665397644,1.1015625,0.0005477802404386286,1220
852,0.02175762876868248,0.9946452379226685,0.578125,0.0005476451705895343,1494
853,0.0377037338912487,0.9912490248680115,0.85546875,0.0005475099432906232,1257
854,0.08306053280830383,0.9873684048652649,1.296875,0.0005473745586296426,475
855,0.01539422944188118,0.9972617626190186,0.392578125,0.0005472390166944426,1826
856,0.019603807479143143,0.9941452145576477,0.56640625,0.0005471033175729745,1708
857,0.030741499736905098,0.9944405555725098,0.73828125,0.0005469674613532921,1439
858,0.012228456325829029,0.9981256127357483,0.439453125,0.0005468314481235511,1067
859,0.03174367919564247,0.9935897588729858,0.71484375,0.000546695277972009,1248
860,0.022677766159176826,0.9952267408370972,0.52734375,0.0005465589509870249,1257
861,0.014813711866736412,0.9957143068313599,0.51171875,0.0005464224672570602,1400
862,0.027268385514616966,0.9933058619499207,0.6953125,0.0005462858268706775,1942
863,0.04130158573389053,0.9893442392349243,0.81640625,0.0005461490299165413,1220
864,0.022060539573431015,0.9932634830474854,0.64453125,0.0005460120764834177,1336
865,0.02480395697057247,0.9954853057861328,0.5078125,0.0005458749666601744,1329
866,0.015065557323396206,0.9966532588005066,0.54296875,0.0005457377005357803,1494
867,0.03364221379160881,0.9927007555961609,0.86328125,0.0005456002781993061,1096
868,0.008734549395740032,0.9992520809173584,0.345703125,0.0005454626997399235,1337
869,0.030460059642791748,0.9911816716194153,0.68359375,0.0005453249652469057,1701
870,0.03755423426628113,0.9919137358665466,1.0390625,0.000545187074809627,1484
871,0.025958877056837082,0.9926739931106567,0.8125,0.0005450490285175631,1365
872,0.00991311576217413,0.9984627366065979,0.34765625,0.000544910826460291,1301
873,0.031318046152591705,0.9921951293945312,0.71875,0.0005447724687274881,2050
874,0.042345404624938965,0.9905800819396973,0.64453125,0.0005446339554089335,2017
875,0.017095066606998444,0.995245635509491,0.67578125,0.0005444952865945068,1262
876,0.01909307762980461,0.9983360767364502,0.48828125,0.000544356462374189,1202
877,0.004496157169342041,1.0,0.275390625,0.0005442174828380613,1260
878,0.011551925912499428,0.9986928105354309,0.3984375,0.0005440783480763061,1530
879,0.04718799144029617,0.9894737005233765,1.4140625,0.0005439390581792065,475
880,0.021245067939162254,0.9972972869873047,0.412109375,0.0005437996132371462,740
881,0.010741754435002804,0.9973309636116028,0.458984375,0.0005436600133406095,1124
882,0.016957946121692657,0.995938241481781,0.494140625,0.0005435202585801811,1231
883,0.06072518974542618,0.9852796792984009,1.171875,0.0005433803490465465,2038
884,0.026405297219753265,0.9925668835639954,0.58203125,0.0005432402848304917,2018
885,0.011323228478431702,0.9970378875732422,0.404296875,0.0005431000660229023,1688
886,0.005487361457198858,0.9990471601486206,0.154296875,0.0005429596927147653,2099
887,0.010487711988389492,0.9976887702941895,0.326171875,0.0005428191649971671,1298
888,0.011425964534282684,0.9981538653373718,0.390625,0.0005426784829612947,1625
889,0.004529949277639389,1.0,0.212890625,0.0005425376466984352,1826
890,0.025548633188009262,0.9921764135360718,0.80078125,0.0005423966562999755,1406
891,0.015989216044545174,0.9961807727813721,0.5078125,0.0005422555118574031,1571
892,0.014659406617283821,0.9958193898200989,0.59765625,0.0005421142134623048,1196
893,0.015954092144966125,0.9940179586410522,0.3984375,0.0005419727612063677,2006
894,0.004349917639046907,0.9994505643844604,0.109375,0.0005418311551813787,1820
895,0.013036031275987625,0.995102047920227,0.61328125,0.0005416893954792244,1225
896,0.013393186964094639,0.9959657192230225,0.48828125,0.0005415474821918909,1983
897,0.007734126877039671,0.9986254572868347,0.314453125,0.0005414054154114644,1455
898,0.01271284930408001,0.9966216087341309,0.53515625,0.0005412631952301305,1184
899,0.01983906887471676,0.9964311122894287,0.5703125,0.0005411208217401744,1401
900,0.010007190518081188,0.9964664578437805,0.404296875,0.0005409782950339803,1415
901,0.005950366612523794,0.9988242387771606,0.283203125,0.0005408356152040327,1701
902,0.0032991254702210426,0.9994075894355774,0.173828125,0.0005406927823429149,1688
903,0.001921160495840013,1.0,0.08544921875,0.0005405497965433095,1494
904,0.0018243055092170835,1.0,0.052001953125,0.0005404066578979983,1415
905,0.008395731449127197,0.9985347986221313,0.37109375,0.0005402633664998627,1365
906,0.0063294037245213985,0.9984627366065979,0.275390625,0.0005401199224418828,1301
907,0.002111695008352399,1.0,0.09912109375,0.0005399763258171378,1439
908,0.012026611715555191,0.9964699745178223,0.390625,0.0005398325767188061,1983
909,0.018292410299181938,0.9960222840309143,0.609375,0.000539688675240165,1257
910,0.0016060499474406242,1.0,0.03515625,0.0005395446214745904,1337
911,0.014954021200537682,0.9962377548217773,0.45703125,0.0005394004155155574,1329
912,0.017610058188438416,0.9972627758979797,0.431640625,0.0005392560574566397,1096
913,0.001915974891744554,1.0,0.044677734375,0.0005391115473915095,2099
914,0.0029661532025784254,0.999312698841095,0.1689453125,0.0005389668854139379,1455
915,0.00344097800552845,0.9994145035743713,0.1904296875,0.0005388220716177945,1708
916,0.0025178901851177216,1.0,0.0791015625,0.0005386771060970475,2017
917,0.012478575110435486,0.9967319965362549,0.41796875,0.0005385319889457631,1530
918,0.010282306000590324,0.9960975646972656,0.5234375,0.0005383867202581067,2050
919,0.003296195063740015,0.9991103410720825,0.181640625,0.0005382413001283413,1124
920,0.014432135038077831,0.9975410103797913,0.373046875,0.0005380957286508285,1220
921,0.005534407217055559,0.9992856979370117,0.322265625,0.0005379500059200282,1400
922,0.021192306652665138,0.9934395551681519,0.75390625,0.000537804132030498,1067
923,0.007869123481214046,0.9992063641548157,0.291015625,0.0005376581070768941,1260
924,0.01023530587553978,0.9985029697418213,0.310546875,0.0005375119311539704,1336
925,0.004489464219659567,0.9992862343788147,0.2177734375,0.000537365604356579,1401
926,0.004870580509305,0.9975041747093201,0.34765625,0.0005372191267796698,1202
927,0.009414109401404858,0.9979402422904968,0.34375,0.0005370724985182901,1942
928,0.0028096900787204504,1.0,0.10302734375,0.0005369257196675859,2006
929,0.008206390775740147,0.9984591603279114,0.365234375,0.0005367787903228002,1298
930,0.0468238964676857,0.9915789365768433,1.0,0.0005366317105792738,475
931,0.011805708520114422,0.9975384473800659,0.42578125,0.0005364844805324452,1625
932,0.0025666221044957638,1.0,0.197265625,0.0005363371002778503,1248
933,0.0018680652137845755,1.0,0.09326171875,0.0005361895699111227,1406
934,0.0021153907291591167,1.0,0.0595703125,0.0005360418895279932,2038
935,0.0026740042958408594,0.999207615852356,0.2021484375,0.0005358940592242898,1262
936,0.04014628380537033,0.9916387796401978,0.8125,0.0005357460790959383,1196
937,0.00633607991039753,0.998513400554657,0.314453125,0.0005355979492389613,2018
938,0.0043415953405201435,1.0,0.1708984375,0.0005354496697494784,740
939,0.006892921403050423,0.9994523525238037,0.326171875,0.0005353012407237069,1826
940,0.0018117270665243268,1.0,0.05517578125,0.0005351526622579606,1484
941,0.003586028702557087,0.9991836547851562,0.1953125,0.0005350039344486506,1225
942,0.0023459824733436108,1.0,0.154296875,0.0005348550573922845,1184
943,0.0074408091604709625,0.9983516335487366,0.291015625,0.0005347060311854672,1820
944,0.006819629110395908,0.9991876482963562,0.322265625,0.0005345568559249002,1231
945,0.008890770375728607,0.9974538683891296,0.49609375,0.0005344075317073817,1571
946,0.010352633893489838,0.9968253970146179,0.56640625,0.0005342580586298063,1260
947,0.0011482650879770517,1.0,0.0390625,0.0005341084367891659,1248
948,0.0036251938436180353,0.9986613392829895,0.2099609375,0.0005339586662825481,1494
949,0.001707311486825347,1.0,0.1328125,0.0005338087472071376,1096
950,0.0024985650088638067,0.9993846416473389,0.154296875,0.0005336586796602152,1625
951,0.011441013775765896,0.9974916577339172,0.23046875,0.000533508463739158,1196
952,0.001434977282769978,1.0,0.040283203125,0.0005333580995414396,1484
953,0.0029262348543852568,0.9984591603279114,0.2412109375,0.0005332075871646297,1298
954,0.005812381394207478,0.999018669128418,0.2392578125,0.0005330569267063941,2038
955,0.008852187544107437,0.9972508549690247,0.412109375,0.0005329061182644946,1455
956,0.0020005693659186363,1.0,0.10791015625,0.0005327551619367895,1301
957,0.0010953235905617476,1.0,0.02099609375,0.0005326040578212324,1439
958,0.0013174745254218578,1.0,0.0322265625,0.0005324528060158733,1701
959,0.0014465792337432504,1.0,0.05078125,0.0005323014066188577,1400
960,0.0041258675046265125,0.9994075894355774,0.275390625,0.0005321498597284273,1688
961,0.027594352141022682,0.9953139424324036,0.466796875,0.0005319981654429189,1067
962,0.003666586009785533,0.9990084171295166,0.154296875,0.0005318463238607655,2017
963,0.001057816669344902,1.0,0.015869140625,0.0005316943350804953,1571
964,0.0016790467780083418,1.0,0.07421875,0.0005315421992007323,1257
965,0.0013017278397455812,1.0,0.054443359375,0.0005313899163201958,1184
966,0.007072956766933203,0.997144877910614,0.48828125,0.0005312374865377005,1401
967,0.0015078376745805144,1.0,0.158203125,0.0005310849099521563,1231
968,0.0026238025166094303,0.9992887377738953,0.2353515625,0.0005309321866625687,1406
969,0.0021766754798591137,0.9994505643844604,0.125,0.000530779316768038,1820
970,0.006341767497360706,0.9978947639465332,0.59375,0.0005306263003677599,475
971,0.0008607354830019176,1.0,0.01531982421875,0.0005304731375610252,1124
972,0.001780154649168253,0.9994850754737854,0.1904296875,0.0005303198284472194,1942
973,0.009882506914436817,0.9992514848709106,0.265625,0.0005301663731258231,1336
974,0.016729505732655525,0.9959016442298889,0.48046875,0.000530012771696412,1220
975,0.0013582069659605622,1.0,0.103515625,0.0005298590242586562,1826
976,0.0019641839899122715,1.0,0.19140625,0.0005297051309123208,1202
977,0.0024128463119268417,0.9992475509643555,0.21875,0.0005295510917572657,1329
978,0.0017408685525879264,0.9992932677268982,0.10400390625,0.0005293969068934449,1415
979,0.0008305872906930745,1.0,0.0194091796875,0.0005292425764209076,1365
980,0.007691613864153624,0.9980178475379944,0.287109375,0.0005290881004397969,2018
981,0.0036619084421545267,0.9995121955871582,0.1416015625,0.0005289334790503507,2050
982,0.0014402574161067605,1.0,0.06201171875,0.0005287787123529012,1337
983,0.008133066818118095,0.9988290667533875,0.177734375,0.0005286238004478748,1708
984,0.003603843040764332,0.999207615852356,0.2119140625,0.0005284687434357921,1262
985,0.0011240881867706776,1.0,0.0230712890625,0.000528313541417268,1983
986,0.0015730020822957158,1.0,0.0625,0.0005281581944930115,2006
987,0.0009359971736557782,1.0,0.0118408203125,0.0005280027027638252,2099
988,0.014862986281514168,0.995945930480957,0.86328125,0.0005278470663306062,740
989,0.0009684066171757877,1.0,0.061279296875,0.0005276912852943452,1225
990,0.00923291128128767,0.9986928105354309,0.2294921875,0.0005275353597561271,1530
991,0.02951967343688011,0.9957894682884216,0.67578125,0.0005273792898171298,475
992,0.0019654177594929934,0.9991554021835327,0.1259765625,0.000527223075578626,1184
993,0.005854434799402952,0.9976580739021301,0.373046875,0.0005270667171419809,1708
994,0.0068750157952308655,0.9990084171295166,0.1845703125,0.000526910214608654,2017
995,0.003048912389203906,0.9992862343788147,0.259765625,0.0005267535680801981,1401
996,0.0010355723788961768,1.0,0.030517578125,0.0005265967776582595,1983
997,0.021609729155898094,0.9967319965362549,0.5390625,0.0005264398434445776,1530
998,0.0013145545963197947,1.0,0.07275390625,0.0005262827655409855,1298
999,0.004061074461787939,0.9989010691642761,0.2177734375,0.0005261255440494093,1820
1000,0.0031592517625540495,0.9992063641548157,0.11474609375,0.0005259681790718681,1260
1001,0.0066252355463802814,0.999509334564209,0.185546875,0.0005258106707104747,2038
1002,0.017500510439276695,0.9959568977355957,0.46875,0.0005256530190674344,1484
1003,0.0014293380081653595,1.0,0.091796875,0.0005254952242450456,1257
1004,0.0012111242394894361,1.0,0.0242919921875,0.0005253372863456996,2050
1005,0.013230390846729279,0.998769223690033,0.2109375,0.0005251792054718807,1625
1006,0.006278195884078741,0.9991103410720825,0.232421875,0.0005250209817261658,1124
1007,0.0030783351976424456,0.9991836547851562,0.16015625,0.0005248626152112246,1225
1008,0.009794835932552814,0.9976303577423096,0.337890625,0.0005247041060298194,1688
1009,0.0008941002306528389,1.0,0.0186767578125,0.0005245454542848052,1248
1010,0.015243123285472393,0.9984152317047119,0.216796875,0.0005243866600791291,1262
1011,0.01040381658822298,0.998236358165741,0.296875,0.0005242277235158312,1701
1012,0.0029147814493626356,1.0,0.134765625,0.0005240686446980437,1455
1013,0.029257606714963913,0.9953139424324036,0.72265625,0.0005239094237289909,1067
1014,0.008018496446311474,0.9985865950584412,0.296875,0.0005237500607119898,1415
1015,0.009613568894565105,0.9992856979370117,0.2734375,0.0005235905557504493,1400
1016,0.00608208030462265,0.9989047050476074,0.171875,0.0005234309089478703,1826
1017,0.011680230498313904,0.9990088939666748,0.1630859375,0.000523271120407846,2018
1018,0.003709874115884304,0.9990875720977783,0.318359375,0.0005231111902340614,1096
1019,0.012592431157827377,0.9975629448890686,0.515625,0.0005229511185302935,1231
1020,0.003779704449698329,0.9985044598579407,0.1904296875,0.0005227909054004109,2006
1021,0.004797370173037052,0.9984627366065979,0.228515625,0.0005226305509483743,1301
1022,0.0027583944611251354,0.9989701509475708,0.1728515625,0.0005224700552782361,1942
1023,0.014876140281558037,0.9964438080787659,0.6171875,0.00052230941849414,1406
1024,0.004647538531571627,0.9980943202972412,0.236328125,0.0005221486407003216,2099
1025,0.03669998422265053,0.9916387796401978,0.86328125,0.0005219877220011077,1196
1026,0.008643850684165955,0.9984951019287109,0.21875,0.0005218266625009168,1329
1027,0.003787877270951867,0.9992514848709106,0.2373046875,0.0005216654623042587,1336
1028,0.023437289521098137,0.9972972869873047,0.494140625,0.0005215041215157345,740
1029,0.008617876097559929,0.9968172907829285,0.369140625,0.0005213426402400363,1571
1030,0.015801213681697845,0.9950819611549377,0.50390625,0.0005211810185819477,1220
1031,0.026871267706155777,0.9948717951774597,0.75,0.0005210192566463431,1365
1032,0.005207913462072611,0.9983360767364502,0.259765625,0.0005208573545381882,1202
1033,0.00952007994055748,0.9979152083396912,0.44140625,0.0005206953123625395,1439
1034,0.007210154552012682,0.9973226189613342,0.3671875,0.0005205331302245444,1494
1035,0.007390783168375492,0.998504102230072,0.244140625,0.000520370808229441,1337
1036,0.03116946667432785,0.9917883276939392,0.83984375,0.0005202083464825583,1096
1037,0.02473209798336029,0.9925023317337036,0.78515625,0.0005200457450893164,1067
1038,0.02042987570166588,0.996257483959198,0.54296875,0.000519883004155225,1336
1039,0.01055148895829916,0.9969742894172668,0.38671875,0.0005197201237858852,1983
1040,0.003285110229626298,0.999207615852356,0.2109375,0.0005195571040869882,1262
1041,0.006710098125040531,0.9985707402229309,0.162109375,0.0005193939451643158,2099
1042,0.020426297560334206,0.9959016442298889,0.56640625,0.0005192306471237401,1220
1043,0.008767766878008842,0.9967141151428223,0.255859375,0.0005190672100712232,1826
1044,0.009829765185713768,0.9986486434936523,0.43359375,0.0005189036341128178,740
1045,0.010057773441076279,0.9993261694908142,0.2353515625,0.0005187399193546667,1484
1046,0.04571669176220894,0.9903780221939087,0.85546875,0.0005185760659030023,1455
1047,0.016863105818629265,0.99443119764328,0.5390625,0.0005184120738641475,1257
1048,0.01056918315589428,0.9971428513526917,0.5703125,0.0005182479433445151,1400
1049,0.004445492755621672,0.9995044469833374,0.2890625,0.0005180836744506075,2018
1050,0.010522057302296162,0.9967319965362549,0.357421875,0.0005179192672890167,1530
1051,0.01307656615972519,0.9961807727813721,0.451171875,0.0005177547219664253,1571
1052,0.037514325231313705,0.9902040958404541,0.83203125,0.0005175900385896044,1225
1053,0.01905740797519684,0.9976940751075745,0.431640625,0.0005174252172654157,1301
1054,0.021875087171792984,0.9957325458526611,0.6953125,0.0005172602581008097,1406
1055,0.007146032992750406,0.997144877910614,0.49609375,0.0005170951612028267,1401
1056,0.02149762585759163,0.9952968955039978,0.4765625,0.0005169299266785962,1701
1057,0.007599672768265009,0.9971731305122375,0.353515625,0.0005167645546353372,1415
1058,0.018781326711177826,0.9963076710700989,0.443359375,0.0005165990451803579,1625
1059,0.009250366128981113,0.9972202777862549,0.4921875,0.0005164333984210554,1439
1060,0.009945770725607872,0.9983277320861816,0.36328125,0.0005162676144649162,1196
1061,0.007762260269373655,0.9982435703277588,0.201171875,0.0005161016934195156,1708
1062,0.044101789593696594,0.9916805028915405,0.89453125,0.0005159356353925181,1202
1063,0.017065148800611496,0.9955134391784668,0.451171875,0.000515769440491677,2006
1064,0.022282544523477554,0.9915789365768433,0.8203125,0.0005156031088248341,475
1065,0.032218582928180695,0.9925205707550049,0.9453125,0.0005154366404999203,1337
1066,0.005189117044210434,0.9984126687049866,0.220703125,0.0005152700356249553,1260
1067,0.015548468567430973,0.9975466132164001,0.5,0.0005151032943080469,2038
1068,0.06219729408621788,0.9848754405975342,1.1875,0.0005149364166573922,1124
1069,0.01334901712834835,0.9966216087341309,0.484375,0.0005147694027812758,1184
1070,0.032817404717206955,0.9922958612442017,0.94921875,0.0005146022527880714,1298
1071,0.005670372396707535,0.9994850754737854,0.224609375,0.0005144349667862406,1942
1072,0.033014386892318726,0.9919678568840027,0.65625,0.0005142675448843337,1494
1073,0.012017698958516121,0.9967948794364929,0.416015625,0.0005140999871909891,1248
1074,0.0271182581782341,0.9934065937995911,0.796875,0.0005139322938149328,1820
1075,0.03467591106891632,0.9924755692481995,0.68359375,0.0005137644648649795,1329
1076,0.017442159354686737,0.9970378875732422,0.361328125,0.0005135965004500315,1688
1077,0.010945862159132957,0.9970731735229492,0.390625,0.0005134284006790789,2050
1078,0.016905780881643295,0.9955379366874695,0.5703125,0.0005132601656612001,2017
1079,0.0448051355779171,0.9918765425682068,1.046875,0.0005130917955055609,1231
1080,0.007716994266957045,0.9992673993110657,0.26171875,0.0005129232903214147,1365
1081,0.008744520135223866,0.998487114906311,0.2890625,0.0005127546502181028,1983
1082,0.0027060876600444317,1.0,0.1845703125,0.0005125858753050539,1365
1083,0.039602652192115784,0.9945945739746094,0.828125,0.0005124169656917844,740
1084,0.006384256295859814,0.9984552264213562,0.31640625,0.0005122479214878977,1942
1085,0.005128116812556982,0.9985707402229309,0.34765625,0.0005120787428030847,2099
1086,0.07386531680822372,0.9889065027236938,0.89453125,0.0005119094297471238,1262
1087,0.022877968847751617,0.9953774809837341,0.55859375,0.0005117399824298803,1298
1088,0.007520788814872503,0.9988151788711548,0.470703125,0.0005115704009613067,1688
1089,0.022297387942671776,0.9939560294151306,0.50390625,0.0005114006854514427,1820
1090,0.02973056770861149,0.9940119981765747,0.65234375,0.0005112308360104149,1336
1091,0.01976153627038002,0.9918367266654968,0.875,0.0005110608527484363,1225
1092,0.003736538114026189,0.9986613392829895,0.294921875,0.0005108907357758077,1494
1093,0.04154263436794281,0.9932684898376465,0.6953125,0.000510720485202916,1337
1094,0.007733097765594721,0.998236358165741,0.294921875,0.0005105501011402349,1701
1095,0.017795411869883537,0.9968178272247314,0.412109375,0.0005103795836983248,1257
1096,0.0184218380600214,0.9949076771736145,0.48828125,0.0005102089329878327,1571
1097,0.018804211169481277,0.993559718132019,0.69921875,0.0005100381491194917,1708
1098,0.041801247745752335,0.9925023317337036,0.83203125,0.0005098672322041219,1067
1099,0.0065592252649366856,0.9990088939666748,0.23046875,0.0005096961823526294,2018
1100,0.01812480017542839,0.9965253472328186,0.6796875,0.0005095249996760065,1439
1101,0.016851365566253662,0.9960119724273682,0.51171875,0.0005093536842853318,2006
1102,0.04311525449156761,0.9902182221412659,0.73046875,0.00050918223629177,1329
1103,0.015305331908166409,0.9978094100952148,0.396484375,0.0005090106558065718,1826
1104,0.004680539947003126,0.9990084171295166,0.1982421875,0.0005088389429410739,2017
1105,0.03826326131820679,0.9918032884597778,0.6640625,0.0005086670978066991,1220
1106,0.012690153904259205,0.9986254572868347,0.34375,0.0005084951205149557,1455
1107,0.007684751879423857,0.998039186000824,0.287109375,0.000508323011177438,1530
1108,0.027299150824546814,0.9942857027053833,0.58984375,0.0005081507699058256,1400
1109,0.038002628833055496,0.9898648858070374,1.0546875,0.0005079783968118842,1184
1110,0.053117379546165466,0.9908027052879333,0.87890625,0.000507805892007465,1196
1111,0.01187269575893879,0.9980487823486328,0.32421875,0.0005076332556045041,2050
1112,0.01965433917939663,0.9943135380744934,0.71484375,0.0005074604877150237,1231
1113,0.023641597479581833,0.9963076710700989,0.55078125,0.000507287588451131,1625
1114,0.031404975801706314,0.9912698268890381,0.7890625,0.0005071145579250182,1260
1115,0.01885332353413105,0.9936842322349548,1.203125,0.000506941396248963,475
1116,0.013336742296814919,0.9973045587539673,0.3671875,0.0005067681035353284,1484
1117,0.005633258726447821,0.9980372786521912,0.24609375,0.000506594679896562,2038
1118,0.04392312094569206,0.9831730723381042,1.078125,0.0005064211254451964,1248
1119,0.02718585729598999,0.9885795712471008,0.84765625,0.0005062474402938494,1401
1120,0.008508054539561272,0.9964438080787659,0.40625,0.0005060736245552232,1406
1121,0.012709925882518291,0.9954379796981812,0.60546875,0.0005058996783421051,1096
1122,0.009307551197707653,0.9976940751075745,0.41796875,0.0005057256017673669,1301
1123,0.004949763882905245,0.9991103410720825,0.2734375,0.0005055513949439649,1124
1124,0.01703752391040325,0.9964664578437805,0.7109375,0.00050537705798494,1415
1125,0.021801214665174484,0.9950082898139954,0.62109375,0.0005052025910034177,1202
1126,0.006231213919818401,0.9985775351524353,0.27734375,0.0005050279941126078,1406
1127,0.020315932109951973,0.9948506951332092,0.51953125,0.000504853267425804,1942
1128,0.019493242725729942,0.9952830076217651,0.640625,0.0005046784110563848,1484
1129,0.007401361130177975,0.9975961446762085,0.443359375,0.0005045034251178127,1248
1130,0.010261733084917068,0.9976940751075745,0.55859375,0.0005043283097236339,1301
1131,0.03392354026436806,0.9912087917327881,0.6796875,0.000504153064987479,1820
1132,0.01344012189656496,0.9963076710700989,0.5,0.0005039776910230622,1625
1133,0.021483933553099632,0.9950445890426636,0.486328125,0.0005038021879441822,2018
1134,0.021941276267170906,0.9940505623817444,0.53125,0.0005036265558647208,2017
1135,0.01816110871732235,0.99443119764328,0.5859375,0.0005034507948986437,1257
1136,0.018022185191512108,0.9950529932975769,0.703125,0.0005032749051600003,1415
1137,0.008163133636116982,0.998236358165741,0.263671875,0.0005030988867629237,1701
1138,0.012996402569115162,0.9950082898139954,0.63671875,0.0005029227398216301,1202
1139,0.03181034326553345,0.9909836053848267,0.8359375,0.0005027464644504195,1220
1140,0.009936423972249031,0.9959839582443237,0.58203125,0.000502570060763675,1494
1141,0.008206402882933617,0.9982206225395203,0.50390625,0.0005023935288758631,1124
1142,0.0023783084470778704,1.0,0.1064453125,0.0005022168689015334,1401
1143,0.015537695959210396,0.9964454770088196,0.58984375,0.0005020400809553186,1688
1144,0.02958994358778,0.9945945739746094,0.73046875,0.0005018631651519344,740
1145,0.013966850005090237,0.9965253472328186,0.5625,0.0005016861216061798,1439
1146,0.007357291877269745,0.9970695972442627,0.37109375,0.0005015089504329361,1365
1147,0.006037435960024595,0.9974662065505981,0.275390625,0.0005013316517471681,1184
1148,0.02602715790271759,0.9949076771736145,0.63671875,0.0005011542256639227,1571
1149,0.03254544734954834,0.9950711727142334,0.5859375,0.0005009766722983299,1826
1150,0.018607789650559425,0.9945164322853088,0.58984375,0.0005007989917656023,2006
1151,0.011999711394309998,0.9967346787452698,0.63671875,0.0005006211841810345,1225
1152,0.014104552567005157,0.998504102230072,0.328125,0.0005004432496600042,1337
1153,0.00765927042812109,0.9981256127357483,0.470703125,0.0005002651883179711,1067
1154,0.00548367528244853,0.999018669128418,0.1767578125,0.0005000870002704772,2038
1155,0.009028230793774128,0.9975629448890686,0.447265625,0.000499908685633147,1231
1156,0.01939617097377777,0.9971428513526917,0.498046875,0.0004997302445216866,1400
1157,0.006382301915436983,0.9978947639465332,1.0625,0.0004995516770518848,475
1158,0.029467178508639336,0.9920760989189148,0.78515625,0.000499372983339612,1262
1159,0.005303843878209591,0.9979381561279297,0.2294921875,0.0004991941635008204,1455
1160,0.007804699242115021,0.9984951019287109,0.291015625,0.0004990152176515447,1329
1161,0.04252973943948746,0.9900468587875366,1.0546875,0.0004988361459079005,1708
1162,0.009552346542477608,0.9970731735229492,0.3046875,0.0004986569483860857,2050
1163,0.021604890003800392,0.9947593808174133,0.58203125,0.0004984776252023797,2099
1164,0.00279548903927207,1.0,0.1708984375,0.0004982981764731432,1096
1165,0.03326571732759476,0.9941176176071167,0.546875,0.0004981186023148184,1530
1166,0.05435468629002571,0.9917664527893066,0.91015625,0.0004979389028439295,1336
1167,0.03141862154006958,0.9959657192230225,0.6171875,0.0004977590781770811,1983
1168,0.007497607264667749,0.9983277320861816,0.5,0.0004975791284309596,1196
1169,0.013397187925875187,0.9984126687049866,0.515625,0.0004973990537223325,1260
1170,0.01069703884422779,0.9984591603279114,0.376953125,0.0004972188541680483,1298
1171,0.009594563394784927,0.9975041747093201,0.388671875,0.0004970385298850366,1202
1172,0.008100360631942749,0.9985707402229309,0.30859375,0.0004968580809903076,2099
1173,0.014308849349617958,0.9964285492897034,0.6171875,0.000496677507600953,1400
1174,0.007014280650764704,0.9975961446762085,0.466796875,0.0004964968098341446,1248
1175,0.025194905698299408,0.9940758347511292,0.60546875,0.0004963159878071355,1688
1176,0.009306555613875389,0.9973045587539673,0.58984375,0.0004961350416372588,1484
1177,0.0018638084875419736,1.0,0.10009765625,0.0004959539714419289,1096
1178,0.014628622680902481,0.9950819611549377,0.4453125,0.00049577277733864,1220
1179,0.012758002616465092,0.9977426528930664,0.41015625,0.0004955914594449671,1329
1180,0.006830587051808834,0.9981538653373718,0.455078125,0.0004954100178785653,1625
1181,0.0028926674276590347,1.0,0.24609375,0.0004952284527571702,1225
1182,0.010060878470540047,0.997144877910614,0.451171875,0.0004950467641985975,1401
1183,0.009219658561050892,0.998487114906311,0.283203125,0.0004948649523207427,1983
1184,0.05096511170268059,0.9873684048652649,1.6015625,0.0004946830172415817,475
1185,0.00957326777279377,0.9979402422904968,0.328125,0.0004945009590791702,1942
1186,0.0013620107201859355,1.0,0.0703125,0.0004943187779516436,1262
1187,0.004656768869608641,0.9992514848709106,0.23046875,0.0004941364739772176,1336
1188,0.0031357211992144585,1.0,0.15625,0.000493954047274187,1260
1189,0.0028176195919513702,0.9992887377738953,0.2041015625,0.0004937714979609265,1406
1190,0.010221944190561771,0.9975629448890686,0.4296875,0.0004935888261558904,1231
1191,0.00930448342114687,0.9991638660430908,0.40234375,0.0004934060319776126,1196
1192,0.00573542108759284,0.9985126256942749,0.3046875,0.0004932231155447061,2017
