step,loss,acc,eos_acc,gnorm,lr,n_tok
145,2.5510523319244385,0.3473644256591797,0.75,6.96875,0.00043368,2637
146,2.3535470962524414,0.3960968554019928,1.0,4.90625,0.00043665,2767
147,2.586866855621338,0.30000001192092896,0.75,5.09375,0.00043962,1530
148,2.6932590007781982,0.2931641936302185,0.5,5.15625,0.00044259,1419
149,1.7567100524902344,0.6282438039779663,0.25,6.1875,0.00044556,1657
150,2.334167718887329,0.39513492584228516,0.5,4.96875,0.00044852999999999994,4892
151,2.3872010707855225,0.42534855008125305,0.75,4.96875,0.00045149999999999997,3945
152,2.3648757934570312,0.35759493708610535,0.5,4.4375,0.00045447,1264
153,1.4333703517913818,0.6731784343719482,0.5,4.34375,0.00045743999999999993,1894
154,2.0398006439208984,0.5231353640556335,0.0,4.40625,0.00046040999999999996,2896
155,2.2855474948883057,0.3977433145046234,0.25,5.1875,0.00046338,4963
156,2.434278964996338,0.3547782599925995,0.25,4.8125,0.00046635,1601
157,2.077874183654785,0.42196163535118103,0.0,3.234375,0.00046931999999999996,4690
158,1.4283839464187622,0.6771014332771301,0.25,4.75,0.00047229,1725
159,2.069723129272461,0.43891558051109314,0.5,4.1875,0.0004752599999999999,2914
160,2.3764731884002686,0.3968504071235657,0.0,5.15625,0.00047822999999999995,2540
161,2.1110169887542725,0.4649425148963928,0.5,5.96875,0.0004812,1740
162,1.9886972904205322,0.42326781153678894,0.5,4.8125,0.0004841699999999999,5037
163,2.0760750770568848,0.449425607919693,0.5,4.8125,0.00048713999999999995,3569
164,1.6392616033554077,0.56998211145401,0.5,5.78125,0.00049011,1679
165,2.3191134929656982,0.3619197607040405,0.0,4.0,0.0004930799999999999,1271
166,2.2081711292266846,0.3914373219013214,0.75,5.09375,0.0004960499999999999,1962
167,2.0228772163391113,0.4343912899494171,1.0,3.875,0.00049902,2111
168,2.2306582927703857,0.44692105054855347,0.25,5.0625,0.00050199,2647
169,2.186094045639038,0.4077976942062378,0.25,4.9375,0.0005049599999999999,949
170,1.9939268827438354,0.45056602358818054,0.5,3.734375,0.00050793,1325
171,2.2524633407592773,0.35246995091438293,0.5,3.65625,0.0005109,1498
172,2.216355562210083,0.4050218462944031,0.25,3.9375,0.0005138699999999999,5496
173,2.240368366241455,0.4378963112831116,0.25,5.625,0.00051684,2681
174,1.7773534059524536,0.5127182006835938,1.0,7.09375,0.00051981,2005
175,2.11962890625,0.413774698972702,0.5,3.921875,0.0005227799999999999,1873
176,2.1256794929504395,0.4312703609466553,0.75,5.03125,0.00052575,3070
177,2.1304214000701904,0.3951302766799927,0.5,4.75,0.00052872,4682
178,2.3365306854248047,0.32827475666999817,0.0,3.890625,0.0005316899999999999,1252
179,2.396411895751953,0.3138373792171478,0.25,4.25,0.00053466,1402
180,1.923673152923584,0.4256249964237213,0.25,3.09375,0.00053763,1600
181,1.843064308166504,0.5488590002059937,0.0,6.84375,0.0005405999999999999,1709
182,2.1183524131774902,0.46524709463119507,0.5,6.28125,0.00054357,2489
183,2.0806849002838135,0.4724258780479431,0.75,4.375,0.00054654,3137
184,2.1969308853149414,0.3766169250011444,0.25,4.1875,0.0005495099999999999,2010
185,2.1068294048309326,0.4104984998703003,1.0,5.1875,0.0005524799999999999,2648
186,2.1667120456695557,0.4162754416465759,0.0,4.5,0.00055545,2556
187,1.7753053903579712,0.5409476161003113,0.5,2.8125,0.0005584199999999999,3187
188,1.9773262739181519,0.4625314772129059,0.5,3.515625,0.0005613899999999999,3176
189,2.1449503898620605,0.4158640205860138,1.0,5.53125,0.00056436,1765
190,1.8188365697860718,0.5184515118598938,0.25,3.078125,0.0005673299999999999,2764
191,1.79276704788208,0.5098956227302551,0.5,4.625,0.0005702999999999999,2779
192,2.1436922550201416,0.39036285877227783,1.0,4.15625,0.00057327,5126
193,1.6038559675216675,0.5729303359985352,1.0,2.640625,0.0005762399999999999,3044
194,1.6296721696853638,0.5440719127655029,0.5,3.234375,0.0005792099999999999,2893
195,2.3567566871643066,0.46087512373924255,1.0,9.25,0.00058218,3131
196,2.466280460357666,0.305673748254776,0.5,4.46875,0.00058515,1410
197,2.0832252502441406,0.3959731459617615,1.0,3.3125,0.0005881199999999999,5066
198,1.9449926614761353,0.42913833260536194,0.75,3.53125,0.00059109,1764
199,1.5739216804504395,0.5578304529190063,0.5,2.703125,0.00059406,2784
200,1.8225444555282593,0.45017874240875244,0.25,2.609375,0.0005970299999999999,4476
201,1.877600908279419,0.5001819133758545,0.5,4.3125,0.0006,2749
202,1.9445370435714722,0.4544641375541687,0.5,2.421875,0.0005999999567251304,5589
203,1.8165560960769653,0.46602368354797363,0.5,2.875,0.0005999998269005342,4562
204,2.0060110092163086,0.504260241985321,0.5,3.8125,0.0005999996105262496,2582
205,2.1229310035705566,0.4283854067325592,0.0,3.015625,0.0005999993076023401,3840
206,1.652093529701233,0.5430579781532288,0.75,2.984375,0.0005999989181288946,2845
207,1.6060138940811157,0.605083703994751,0.5,4.5625,0.0005999984421060272,1613
208,1.5999804735183716,0.5532729625701904,0.5,2.140625,0.0005999978795338777,2872
209,1.744192361831665,0.5460212826728821,0.25,2.71875,0.0005999972304126111,2727
210,1.7429708242416382,0.4956584572792053,0.0,3.296875,0.0005999964947424178,2764
211,1.8706738948822021,0.46876055002212524,0.0,3.15625,0.0005999956725235137,2961
212,1.6199313402175903,0.5684795379638672,0.25,2.703125,0.0005999947637561401,2519
213,2.094902515411377,0.43109723925590515,0.75,3.84375,0.0005999937684405635,1923
214,2.3483080863952637,0.3305322229862213,0.5,3.984375,0.0005999926865770759,1428
215,1.7520382404327393,0.4985087215900421,1.0,5.15625,0.0005999915181659948,2347
216,2.622267961502075,0.2969187796115875,0.75,3.828125,0.000599990263207663,1071
217,1.6689453125,0.5960768461227417,0.5,3.6875,0.0005999889217024487,2498
218,2.3266654014587402,0.36347031593322754,0.25,4.125,0.0005999874936507453,1095
219,1.9895756244659424,0.4365221858024597,0.5,2.453125,0.000599985979052972,3899
220,2.1799283027648926,0.32189464569091797,0.0,3.890625,0.0005999843779095731,2069
221,1.484601616859436,0.6488915681838989,0.25,3.09375,0.0005999826902210184,1669
222,1.9482574462890625,0.45343929529190063,0.25,3.21875,0.0005999809159878027,4027
223,1.8081862926483154,0.5028154850006104,0.0,3.03125,0.000599979055210447,3019
224,1.687833309173584,0.5122296810150146,0.0,2.5,0.0005999771078894972,2821
225,1.9849698543548584,0.42653509974479675,0.25,2.46875,0.0005999750740255243,1824
226,1.9985899925231934,0.42134830355644226,0.25,4.03125,0.0005999729536191252,534
227,2.086348295211792,0.4014195501804352,0.25,3.171875,0.000599970746670922,1268
228,1.8418070077896118,0.4897174835205078,0.0,3.234375,0.0005999684531815622,5203
229,2.0120787620544434,0.43576568365097046,0.0,2.3125,0.0005999660731517187,1946
230,1.7385114431381226,0.4980411231517792,0.0,1.9296875,0.0005999636065820898,2042
231,1.8398942947387695,0.4763299226760864,0.5,3.140625,0.0005999610534733991,2049
232,2.305887460708618,0.3580246865749359,0.25,2.9375,0.0005999584138263956,1053
233,1.7861541509628296,0.5209256410598755,0.0,2.984375,0.0005999556876418538,2031
234,2.1063599586486816,0.3769923746585846,0.75,3.265625,0.0005999528749205737,1443
235,1.6960537433624268,0.5247933864593506,0.0,4.21875,0.0005999499756633801,1694
236,1.832747220993042,0.48065418004989624,0.5,2.90625,0.0005999469898711239,2507
237,2.22029185295105,0.38856062293052673,0.5,3.828125,0.0005999439175446813,4231
238,2.0369062423706055,0.4032825231552124,0.5,2.421875,0.0005999407586849534,1706
239,2.0844573974609375,0.3536404073238373,0.5,2.25,0.0005999375132928669,1346
240,1.9419337511062622,0.4092307686805725,0.0,2.6875,0.0005999341813693743,4225
241,1.969460129737854,0.41540488600730896,0.25,2.515625,0.0005999307629154527,1519
242,1.597442626953125,0.5743418335914612,0.25,2.890625,0.0005999272579321055,2697
243,2.2935128211975098,0.3625592291355133,0.25,2.8125,0.0005999236664203606,1266
244,2.3358561992645264,0.34895360469818115,0.25,2.984375,0.0005999199883812721,2198
245,1.897705316543579,0.4309613108634949,0.25,3.46875,0.0005999162238159188,4005
246,2.0213825702667236,0.4308471977710724,0.75,2.890625,0.0005999123727254053,1381
247,2.1365694999694824,0.41503268480300903,0.5,2.5,0.0005999084351108615,1224
248,1.7287770509719849,0.5420065522193909,0.25,3.046875,0.0005999044109734426,2452
249,1.9119516611099243,0.4790913760662079,0.5,3.703125,0.0005999003003143292,1937
250,1.619075894355774,0.5557917356491089,1.0,2.9375,0.0005998961031347275,2823
251,1.8019394874572754,0.4627014398574829,0.5,2.65625,0.0005998918194358686,6019
252,2.0632946491241455,0.37598735094070435,0.75,2.234375,0.0005998874492190097,1899
253,1.4679627418518066,0.570629894733429,1.0,1.921875,0.0005998829924854326,2683
254,2.2408089637756348,0.3449999988079071,0.75,3.8125,0.000599878449236445,1200
255,1.8334224224090576,0.4509727656841278,1.0,2.65625,0.0005998738194733799,2570
256,1.9027774333953857,0.4347417950630188,0.25,2.4375,0.0005998691031975954,5325
257,1.5926755666732788,0.5513308048248291,0.0,2.5625,0.0005998643004104754,1841
258,1.4827510118484497,0.604975700378418,0.0,2.96875,0.0005998594111134291,1648
259,1.6710114479064941,0.5121428370475769,0.75,2.484375,0.0005998544353078907,1400
260,1.5031167268753052,0.5880597233772278,0.0,3.046875,0.0005998493729953202,2345
261,1.6227883100509644,0.5276907086372375,0.25,2.015625,0.0005998442241772028,2871
262,1.7797861099243164,0.45072034001350403,0.5,2.09375,0.000599838988855049,4373
263,1.6019740104675293,0.5448085069656372,0.25,1.8359375,0.0005998336670303949,2533
264,1.619644045829773,0.5220949053764343,0.5,1.7734375,0.000599828258704802,3055
265,1.7746325731277466,0.44784876704216003,0.75,2.25,0.0005998227638798567,1534
266,1.5654985904693604,0.5323691368103027,0.5,2.90625,0.0005998171825571713,2904
267,1.7662638425827026,0.45479658246040344,0.5,2.390625,0.0005998115147383834,3982
268,1.947399616241455,0.4225589334964752,0.5,2.65625,0.0005998057604251558,1782
269,1.68937087059021,0.4607125520706177,0.5,3.59375,0.0005997999196191766,2049
270,1.462896466255188,0.6090225577354431,0.75,2.890625,0.0005997939923221597,2261
271,1.5580096244812012,0.5778279304504395,1.0,2.421875,0.0005997879785358439,3103
272,1.4525706768035889,0.5878172516822815,0.5,1.578125,0.0005997818782619936,2955
273,1.3512732982635498,0.5875202417373657,0.25,2.640625,0.0005997756915023987,2468
274,1.8383145332336426,0.446363627910614,0.75,2.515625,0.0005997694182588741,1100
275,1.8897974491119385,0.4631028473377228,0.5,3.421875,0.0005997630585332605,1721
276,1.5477625131607056,0.5503401160240173,0.25,2.375,0.0005997566123274237,2940
277,1.9240946769714355,0.3804780840873718,0.5,3.546875,0.000599750079643255,1004
278,1.95106041431427,0.4415651857852936,0.75,2.234375,0.0005997434604826708,3859
279,1.752495527267456,0.49952763319015503,0.25,1.9296875,0.0005997367548476133,4234
280,1.9649022817611694,0.4160756468772888,0.75,2.296875,0.0005997299627400498,1692
281,1.427598237991333,0.6116653680801392,0.5,2.25,0.0005997230841619731,2606
282,1.627877116203308,0.5601750612258911,0.25,2.78125,0.0005997161191154011,1828
283,2.236757278442383,0.512922465801239,0.0,5.3125,0.0005997090676023775,2515
284,1.1354435682296753,0.6656652092933655,0.0,2.6875,0.0005997019296249711,2330
285,2.0474143028259277,0.4099920690059662,0.25,2.65625,0.0005996947051852758,1261
286,1.124121069908142,0.6481958627700806,0.0,14.625,0.0005996873942854117,2328
287,2.547724485397339,0.3463917672634125,0.25,3.546875,0.0005996799969275233,970
288,1.5648044347763062,0.5240660905838013,0.75,2.5,0.000599672513113781,2784
289,1.2117539644241333,0.672623872756958,0.0,2.8125,0.0005996649428463807,2462
290,1.556264877319336,0.5655296444892883,0.25,2.390625,0.0005996572861275431,2785
291,1.4648431539535522,0.6183121800422668,0.75,2.765625,0.0005996495429595148,1813
292,1.8135440349578857,0.4487358033657074,0.25,2.390625,0.0005996417133445675,5023
293,1.9022612571716309,0.4462151527404785,0.0,3.0625,0.0005996337972849982,1757
294,2.1853082180023193,0.3698113262653351,0.25,4.21875,0.0005996257947831297,1590
295,1.7512927055358887,0.491104394197464,0.25,3.046875,0.0005996177058413097,2979
296,1.102433204650879,0.7067221999168396,0.75,2.5,0.0005996095304619112,1681
297,1.8028409481048584,0.4734799563884735,0.25,2.265625,0.0005996012686473331,1546
298,1.1488499641418457,0.6871718168258667,0.75,1.71875,0.000599592920399999,2666
299,1.2875292301177979,0.6346615552902222,0.5,2.515625,0.0005995844857223584,2083
300,1.412814736366272,0.6162387132644653,0.25,3.875,0.0005995759646168859,2882
