step,loss,acc,eos_acc,gnorm,lr,n_tok
38,4.281490325927734,0.1844407618045807,0.0,16.25,0.00022578,4229
39,4.01645565032959,0.1665341854095459,0.0,10.75,0.00023171999999999998,2516
40,4.630936145782471,0.15317918360233307,0.0,9.75,0.00023765999999999997,1384
41,4.072495460510254,0.20468628406524658,0.0,8.875,0.00024359999999999999,5164
42,4.315159797668457,0.21044576168060303,0.0,14.5625,0.00024953999999999997,5227
43,4.230803489685059,0.19247008860111237,0.0,10.5,0.00025548,2842
44,4.741694927215576,0.13022585213184357,0.0,13.1875,0.00026142,4162
45,4.307403087615967,0.1359890103340149,0.0,14.3125,0.00026736,3640
46,4.409810543060303,0.13581353425979614,0.0,9.75,0.0002733,2231
47,4.4879889488220215,0.12259059399366379,0.0,10.625,0.00027924,2594
48,4.137443542480469,0.16732992231845856,0.0,9.125,0.00028517999999999995,5277
49,3.664926528930664,0.2256072461605072,0.0,13.5,0.00029111999999999996,2429
50,4.359102725982666,0.14726027846336365,0.0,7.71875,0.00029706,2920
51,4.09882926940918,0.15000000596046448,0.0,7.75,0.000303,1580
52,3.971226215362549,0.16147635877132416,0.0,7.71875,0.00030894,3468
53,4.082030296325684,0.16531094908714294,0.0,6.28125,0.0003148799999999999,3811
54,3.8132262229919434,0.1810055822134018,0.0,11.1875,0.0003208199999999999,895
55,4.086390972137451,0.18541574478149414,0.0,7.28125,0.00032675999999999994,2249
56,3.9727089405059814,0.14754098653793335,0.0,8.125,0.00033269999999999996,1891
57,4.012663841247559,0.16342617571353912,0.0,5.5625,0.00033863999999999997,3806
58,4.217442512512207,0.17180393636226654,0.0,5.15625,0.00034458,3958
59,3.8272955417633057,0.18090113997459412,0.0,9.375,0.00035052,1487
60,4.125887393951416,0.1699238121509552,0.0,26.625,0.00035645999999999996,3019
61,4.153322696685791,0.1765327751636505,0.25,5.34375,0.00036239999999999997,1892
62,4.1677985191345215,0.1488029509782791,0.0,26.125,0.00036834,2715
63,4.170441150665283,0.12212171405553818,0.0,5.0,0.00037428,2432
64,3.8818984031677246,0.20894238352775574,0.25,6.25,0.0003802199999999999,1163
65,4.130787372589111,0.17602041363716125,0.75,4.625,0.0003861599999999999,3920
66,3.828526258468628,0.21575342118740082,0.0,9.5,0.00039209999999999994,584
67,4.145083904266357,0.17869222164154053,0.0,4.5,0.00039803999999999995,1774
68,3.9565134048461914,0.16933701932430267,0.0,10.75,0.00040397999999999996,3620
69,3.8676795959472656,0.17503851652145386,0.0,4.40625,0.0004099199999999999,3245
70,3.892454147338867,0.17985612154006958,0.25,5.4375,0.00041586,3197
71,3.7958836555480957,0.14852198958396912,0.0,3.640625,0.00042179999999999995,2774
72,3.8988888263702393,0.14481352269649506,0.0,5.875,0.00042774,3432
73,3.8363537788391113,0.20933063328266144,0.25,4.8125,0.00043368,2465
74,4.00581693649292,0.15717299282550812,0.0,5.96875,0.00043962,948
75,4.123355388641357,0.12432432174682617,0.0,4.1875,0.00044556,2035
76,3.9673993587493896,0.19403240084648132,0.5,4.59375,0.00045149999999999997,5865
77,4.0951924324035645,0.1785539835691452,0.0,4.4375,0.00045743999999999993,4094
78,4.0624799728393555,0.13982878625392914,0.0,3.75,0.00046338,2453
79,4.039565086364746,0.15705521404743195,0.0,3.515625,0.00046931999999999996,1630
80,3.800232410430908,0.1757437139749527,0.0,3.5625,0.0004752599999999999,2185
81,4.101356029510498,0.14175564050674438,0.0,4.375,0.0004812,1686
82,3.8165624141693115,0.1666666716337204,0.5,2.71875,0.00048713999999999995,5988
83,3.9293861389160156,0.1137848049402237,0.25,4.5,0.0004930799999999999,2909
84,4.4458465576171875,0.11206328123807907,0.75,57.5,0.00049902,3034
85,3.852017402648926,0.14052651822566986,0.5,3.78125,0.0005049599999999999,2697
86,3.8195013999938965,0.16981132328510284,0.0,4.40625,0.0005109,4028
87,3.955425500869751,0.1441844403743744,1.0,3.296875,0.00051684,2906
88,3.9805617332458496,0.188060462474823,0.25,3.078125,0.0005227799999999999,3903
89,3.6207172870635986,0.1801215261220932,0.0,2.78125,0.00052872,2304
90,3.813479423522949,0.16828753054141998,0.5,2.6875,0.00053466,2365
91,5.989142894744873,0.0,0.0,39.25,0.0005405999999999999,8
92,4.42117977142334,0.1513911634683609,0.75,162.0,0.00054654,2444
93,3.740664482116699,0.14775829017162323,0.75,185.0,0.0005524799999999999,2565
94,3.7300941944122314,0.11489958316087723,0.5,5.53125,0.0005584199999999999,2141
95,3.7427902221679688,0.08857875317335129,0.75,4.59375,0.00056436,3511
96,3.821316719055176,0.16351468861103058,0.5,3.59375,0.0005702999999999999,3437
97,3.8253347873687744,0.1692693829536438,0.75,3.71875,0.0005762399999999999,3586
98,4.165640830993652,0.12533333897590637,1.0,3.4375,0.00058218,1500
99,3.9177892208099365,0.1564006358385086,0.75,49.25,0.0005881199999999999,1867
100,3.486055850982666,0.20079050958156586,0.75,3.34375,0.00059406,3795
101,4.227356433868408,0.1746293306350708,1.0,334.0,0.0006,1214
102,3.7434988021850586,0.1653883010149002,1.0,3.234375,0.0005998544353078907,4172
103,4.144644260406494,0.15789473056793213,0.75,1104.0,0.0005994178848863401,2299
104,3.614910840988159,0.19003115594387054,1.0,3.875,0.0005986907795579085,4173
105,3.7102138996124268,0.1989389955997467,1.0,3.671875,0.0005976738368877708,1131
106,3.591381311416626,0.19127272069454193,0.5,3.578125,0.0005963680604755655,2750
107,3.6343581676483154,0.18325792253017426,1.0,3.203125,0.0005947747389649631,1768
108,3.419950485229492,0.20421123504638672,1.0,2.75,0.0005928954447719304,2992
109,3.8910043239593506,0.16017964482307434,1.0,2.21875,0.000590732032532946,2004
110,3.6127777099609375,0.2028714120388031,0.25,2768.0,0.0005882866372746981,1602
111,3.479654550552368,0.27285224199295044,0.5,4.3125,0.0005855616723070702,2910
112,3.4104740619659424,0.21782177686691284,0.5,3.078125,0.0005825598268414965,1616
113,3.257718563079834,0.22504091262817383,0.75,3.953125,0.0005792840633370342,1222
114,3.455554723739624,0.23047618567943573,0.25,3.890625,0.0005757376145767743,1575
115,3.0102739334106445,0.28038352727890015,1.0,2.234375,0.0005719239804774757,3859
116,3.9258735179901123,0.25555557012557983,0.0,1504.0,0.0005678469246355684,1530
117,3.684107780456543,0.19576719403266907,0.5,3.203125,0.0005635104706129397,1134
118,2.9352622032165527,0.2978177070617676,1.0,2.71875,0.0005589188979661633,2337
119,2.7213938236236572,0.4106582999229431,0.0,5.625,0.0005540767380230944,957
120,3.161746025085449,0.25538721680641174,1.0,2.40625,0.0005489887694109957,5940
121,3.22210955619812,0.24563206732273102,0.25,2.578125,0.0005436600133406095,1946
122,3.9817965030670166,0.21660079061985016,0.25,65.5,0.0005380957286508285,1265
123,2.9696664810180664,0.3468067944049835,0.25,3.28125,0.0005323014066188577,2474
124,3.3573780059814453,0.2598528563976288,0.25,2.953125,0.0005262827655409855,3806
125,2.880387783050537,0.39746683835983276,0.5,3.515625,0.0005200457450893164,1658
126,3.830972194671631,0.2118312269449234,0.0,2.34375,0.0005135965004500315,2299
127,3.062268018722534,0.2683856785297394,0.0,2.625,0.000506941396248963,5507
128,3.029526710510254,0.3936944305896759,0.0,3.75,0.0005000870002704772,1237
129,3.9681880474090576,0.3432258069515228,0.0,97.5,0.0004930400769758633,775
130,2.89918851852417,0.30553576350212097,0.0,2.9375,0.00048580758082762807,4209
131,3.755328893661499,0.215593621134758,0.0,3.828125,0.00047839664942627954,1693
132,3.063838243484497,0.2611662447452545,0.0,2.375,0.00047081459646637847,1612
133,3.171247959136963,0.2909836173057556,0.0,2.71875,0.0004630689045188039,1708
134,3.427135944366455,0.26820603013038635,0.5,3.796875,0.00045516721764635946,2252
135,3.0134661197662354,0.31989482045173645,0.75,2.984375,0.0004471173338600059,2282
136,2.598752021789551,0.4384689927101135,0.0,2.90625,0.00043892719742316623,2064
137,3.0668318271636963,0.25302061438560486,0.0,2.390625,0.00043060489101169635,2814
138,3.010242223739624,0.3386346101760864,0.0,298.0,0.0004221586277372602,2578
139,2.7595109939575195,0.3745672106742859,0.25,2.4375,0.00041359674304197996,3177
140,2.7878148555755615,0.33452534675598145,0.25,2.828125,0.0004049276864723609,3076
141,2.7966878414154053,0.3063769042491913,0.0,2.84375,0.00039616001334060943,2807
142,2.5718581676483154,0.38428571820259094,0.5,2.734375,0.00038730237628157265,2100
143,2.856074094772339,0.3201320171356201,0.0,2.65625,0.00037836351671363216,4242
144,2.805415153503418,0.36209678649902344,0.5,2.375,0.00036935225621198005,1240
145,2.8026480674743652,0.34763211011886597,0.5,2.328125,0.0003602774878027887,2914
146,2.768923759460449,0.30543217062950134,0.5,1.796875,0.00035114816718686805,2927
147,3.044905662536621,0.342754602432251,0.5,2.6875,0.00034197330390146966,2229
148,2.718798875808716,0.33224380016326904,0.75,2.03125,0.00033276195242896176,5201
149,2.903385639190674,0.2675507068634033,0.75,2.546875,0.00032352320326114743,1282
150,2.495234251022339,0.4054313004016876,0.5,2.6875,0.0003142661739280478,3130
151,3.1101746559143066,0.2589903175830841,1.0,2.875,0.00030499999999999993,2892
152,2.5313780307769775,0.35522958636283875,0.75,4.21875,0.0002957338260719521,3136
153,2.901538848876953,0.29883137345314026,0.25,2.640625,0.0002864767967388525,1198
154,2.6803035736083984,0.3171728849411011,0.25,1.984375,0.0002772380475710382,1712
155,2.694293260574341,0.3464899957180023,0.25,1.9921875,0.00026802669609853015,3547
156,3.1593072414398193,0.2817990183830261,0.0,3.46875,0.0002588518328131318,1423
157,2.8201277256011963,0.29649239778518677,0.75,1.9296875,0.00024972251219721115,3022
158,3.1660468578338623,0.252439022064209,0.0,2.34375,0.00024064774378801997,1640
159,3.155299663543701,0.29360464215278625,0.25,3.921875,0.00023163648328636784,344
160,2.6630043983459473,0.38339921832084656,0.25,2.046875,0.00022269762371842738,2277
161,2.7553157806396484,0.3610086143016815,0.0,4.3125,0.00021383998665939054,3252
162,2.8213729858398438,0.31717321276664734,0.75,16.125,0.000205072313527639,5363
163,2.5950706005096436,0.34476280212402344,0.75,1.8515625,0.00019640325695801996,2129
164,2.517629861831665,0.378631055355072,0.25,1.9609375,0.0001878413722627397,5990
165,2.918348550796509,0.31732362508773804,1.0,2.640625,0.00017939510898830352,3019
166,2.814520835876465,0.3482024073600769,0.75,2.203125,0.0001710728025768337,3004
167,3.0967483520507812,0.2749313712120056,0.25,2.90625,0.00016288266613999393,2186
168,2.4681031703948975,0.40655338764190674,0.0,3.40625,0.00015483278235364043,824
169,2.434699535369873,0.40517961978912354,0.25,2.25,0.00014693109548119591,2394
170,2.507737874984741,0.46344926953315735,0.5,3.3125,0.00013918540353362153,1409
171,2.7404918670654297,0.3201219439506531,0.5,2.546875,0.0001316033505737204,2952
172,2.600477933883667,0.3835732340812683,0.25,2.28125,0.000124192419172372,1181
173,3.0081241130828857,0.28719276189804077,0.25,2.296875,0.00011695992302413651,2319
174,2.523883581161499,0.41732698678970337,0.5,2.03125,0.00010991299972952272,1893
175,2.667987108230591,0.3828817307949066,0.75,2.890625,0.00010305860375103681,3949
176,2.6569390296936035,0.3112183213233948,0.5,2.1875,9.640349954996848e-05,1658
177,2.690354824066162,0.343180388212204,0.0,2.078125,8.995425491068363e-05,3182
178,2.265176773071289,0.4409896433353424,0.25,2.0,8.371723445901442e-05,2991
179,2.8434555530548096,0.3272997736930847,0.25,1.9296875,7.769859338114221e-05,4033
180,2.5890650749206543,0.3434799015522003,0.25,2.0625,7.190427134917133e-05,2661
181,2.6348655223846436,0.3136792480945587,0.25,2.265625,6.633998665939053e-05,3392
182,2.7306089401245117,0.3042660057544708,0.0,2.625,6.10112305890042e-05,1594
183,2.2429914474487305,0.45912468433380127,0.5,2.21875,5.592326197690562e-05,3633
184,2.789720296859741,0.30992886424064636,0.0,1.96875,5.108110203383665e-05,3233
185,2.700690507888794,0.3542253375053406,0.25,2.109375,4.6489529387060286e-05,1420
186,2.8444716930389404,0.2968917489051819,0.5,2.421875,4.21530753644315e-05,1866
187,2.39408278465271,0.3804998993873596,0.0,1.796875,3.807601952252427e-05,4841
188,2.653717279434204,0.35435229539871216,0.5,2.109375,3.426238542322557e-05,2918
189,2.6431679725646973,0.37598466873168945,0.5,3.203125,3.071593666296584e-05,4697
190,2.3498971462249756,0.44108760356903076,0.0,1.96875,2.7440173158503474e-05,1986
191,2.8091630935668945,0.28524351119995117,0.5,2.53125,2.4438327692929716e-05,2731
192,2.6919376850128174,0.3277874290943146,0.25,2.125,2.1713362725301787e-05,4027
193,2.60886812210083,0.3650590777397156,0.25,1.9140625,1.9267967467053824e-05,3131
194,2.533073663711548,0.37788018584251404,0.0,2.140625,1.7104555228069495e-05,3906
195,3.3269851207733154,0.3956204354763031,0.0,5.6875,1.522526103503684e-05,685
196,2.7060649394989014,0.3602817952632904,0.5,1.7578125,1.3631939524434387e-05,2981
197,2.3862924575805664,0.45647403597831726,0.75,1.890625,1.232616311222907e-05,4101
198,2.7193620204925537,0.38167476654052734,0.75,2.171875,1.1309220442091393e-05,3296
199,2.5420608520507812,0.4130127429962158,0.0,2.046875,1.0582115113659884e-05,4242
200,3.01332426071167,0.22580644488334656,0.25,2.546875,1.0145564692109188e-05,1240
