step,loss,acc,eos_acc,gnorm,lr,n_tok
116,4.300490856170654,0.20065359771251678,0.0,72.0,0.0003475499999999999,1530
117,3.9593262672424316,0.19488535821437836,0.75,12.25,0.00035052,1134
118,3.320984125137329,0.25845101475715637,1.0,7.46875,0.0003534899999999999,2337
119,3.1651771068573,0.30616509914398193,0.75,11.5,0.00035645999999999996,957
120,3.5801641941070557,0.24461279809474945,1.0,4.53125,0.00035942999999999994,5940
121,3.5313830375671387,0.2235354632139206,1.0,6.03125,0.00036239999999999997,1946
122,3.964102268218994,0.1928853690624237,1.0,57.5,0.00036536999999999995,1265
123,3.4074132442474365,0.21705739200115204,0.5,8.875,0.00036834,2474
124,3.7389442920684814,0.16605359315872192,0.5,8.375,0.00037130999999999997,3806
125,3.2727973461151123,0.2967430651187897,0.75,7.46875,0.00037428,1658
126,4.211341381072998,0.1487603336572647,1.0,5.375,0.00037725,2299
127,3.450878620147705,0.20537497103214264,0.75,4.0,0.0003802199999999999,5507
128,3.3618881702423096,0.34195634722709656,0.75,18.25,0.00038319,1237
129,4.24323034286499,0.2335483878850937,1.0,864.0,0.0003861599999999999,775
130,3.3153674602508545,0.21406510472297668,0.0,8.4375,0.00038912999999999996,4209
131,4.103769779205322,0.15002954006195068,1.0,7.6875,0.00039209999999999994,1693
132,3.4212374687194824,0.19602978229522705,0.0,4.53125,0.00039506999999999997,1612
133,3.481688976287842,0.2441451996564865,0.25,5.875,0.00039803999999999995,1708
134,3.636931896209717,0.2229129672050476,0.5,10.8125,0.00040101,2252
135,3.355648994445801,0.2204206883907318,0.75,7.53125,0.00040397999999999996,2282
136,3.0047829151153564,0.38856589794158936,0.5,7.6875,0.00040695,2064
137,3.340907335281372,0.22921109199523926,0.0,5.09375,0.0004099199999999999,2814
138,3.223742723464966,0.34057408571243286,0.0,61.5,0.00041289,2578
139,3.0213239192962646,0.33679571747779846,0.25,6.6875,0.00041586,3177
140,3.0795633792877197,0.2873862087726593,0.25,7.28125,0.0004188299999999999,3076
141,3.110760450363159,0.27217671275138855,0.0,6.8125,0.00042179999999999995,2807
142,2.884058713912964,0.35476189851760864,0.5,7.0625,0.00042477,2100
143,3.134528398513794,0.27369165420532227,0.0,7.125,0.00042774,4242
144,2.9413325786590576,0.3725806474685669,0.5,6.15625,0.00043070999999999995,1240
145,3.035069227218628,0.32292380928993225,0.5,5.9375,0.00043368,2914
146,3.0454471111297607,0.28834983706474304,0.75,4.53125,0.00043665,2927
147,3.304809331893921,0.29475101828575134,0.5,6.59375,0.00043962,2229
148,2.9145772457122803,0.32532206177711487,0.25,5.28125,0.00044259,5201
149,3.129547595977783,0.269110769033432,1.0,6.65625,0.00044556,1282
150,2.6809093952178955,0.3629392981529236,1.0,5.6875,0.00044852999999999994,3130
151,3.3644678592681885,0.2700553238391876,1.0,6.46875,0.00045149999999999997,2892
152,2.730210304260254,0.37244898080825806,0.0,4.21875,0.00045447,3136
153,2.974846839904785,0.3330550789833069,0.25,5.25,0.00045743999999999993,1198
154,2.884216070175171,0.31834113597869873,0.25,4.5625,0.00046040999999999996,1712
155,2.9033708572387695,0.32816463708877563,0.75,4.15625,0.00046338,3547
156,3.2731759548187256,0.2853127121925354,0.5,8.5,0.00046635,1423
157,2.9773142337799072,0.31072136759757996,1.0,4.40625,0.00046931999999999996,3022
158,3.2667367458343506,0.2591463327407837,0.25,4.90625,0.00047229,1640
159,3.1456663608551025,0.322674423456192,0.25,8.875,0.0004752599999999999,344
160,2.827847719192505,0.3794466257095337,0.25,5.3125,0.00047822999999999995,2277
161,2.9417288303375244,0.37945878505706787,1.0,4.96875,0.0004812,3252
162,2.7946341037750244,0.33227670192718506,1.0,4.5,0.0004841699999999999,5363
163,2.7532424926757812,0.32080790400505066,1.0,4.5,0.00048713999999999995,2129
164,2.6435422897338867,0.3913188576698303,0.25,3.65625,0.00049011,5990
165,3.1367032527923584,0.24875786900520325,0.75,5.4375,0.0004930799999999999,3019
166,2.852393865585327,0.3002663254737854,0.75,4.375,0.0004960499999999999,3004
167,3.1371614933013916,0.27218663692474365,0.5,5.0625,0.00049902,2186
168,2.3714191913604736,0.4429611563682556,0.0,6.34375,0.00050199,824
169,2.3591151237487793,0.4026733636856079,0.0,4.4375,0.0005049599999999999,2394
170,2.3954834938049316,0.4599006474018097,0.25,6.84375,0.00050793,1409
171,2.912245750427246,0.29031166434288025,0.0,4.9375,0.0005109,2952
172,2.619462251663208,0.3928873836994171,0.0,4.90625,0.0005138699999999999,1181
173,2.966536283493042,0.28417420387268066,0.25,3.84375,0.00051684,2319
174,2.4646196365356445,0.4162704646587372,0.5,4.375,0.00051981,1893
175,2.5287392139434814,0.42542415857315063,0.0,4.25,0.0005227799999999999,3949
176,2.76973032951355,0.3160434365272522,0.0,4.53125,0.00052575,1658
177,2.725811004638672,0.32401004433631897,0.0,3.984375,0.00052872,3182
178,2.245284080505371,0.46740221977233887,0.0,4.6875,0.0005316899999999999,2991
179,2.8437607288360596,0.30895113945007324,0.0,3.375,0.00053466,4033
180,2.5982911586761475,0.3352123200893402,0.0,5.0625,0.00053763,2661
181,2.5405802726745605,0.31869104504585266,0.25,3.625,0.0005405999999999999,3392
182,2.682934045791626,0.317440390586853,0.0,7.09375,0.00054357,1594
183,2.1121881008148193,0.492705762386322,0.0,5.28125,0.00054654,3633
184,2.732379913330078,0.30559852719306946,0.75,3.25,0.0005495099999999999,3233
185,2.6400604248046875,0.33873239159584045,0.25,3.484375,0.0005524799999999999,1420
186,2.820448160171509,0.2984994649887085,0.5,3.828125,0.00055545,1866
187,2.4298696517944336,0.3786407709121704,0.25,3.1875,0.0005584199999999999,4841
188,2.4689056873321533,0.3752570152282715,0.25,3.390625,0.0005613899999999999,2918
189,2.1667118072509766,0.4645518362522125,0.25,4.5,0.00056436,4697
190,2.091541290283203,0.48187312483787537,0.75,3.390625,0.0005673299999999999,1986
191,2.6095831394195557,0.32405713200569153,0.25,4.0625,0.0005702999999999999,2731
192,2.610764741897583,0.34442514181137085,0.0,3.15625,0.00057327,4027
193,2.1936185359954834,0.40689876675605774,0.0,3.0,0.0005762399999999999,3131
194,2.4713294506073,0.4057859778404236,0.0,5.59375,0.0005792099999999999,3906
195,3.409733533859253,0.3270072937011719,0.5,11.9375,0.00058218,685
196,2.606064796447754,0.3626299798488617,0.0,3.3125,0.00058515,2981
197,2.0627143383026123,0.4932943284511566,0.25,2.875,0.0005881199999999999,4101
198,2.5489721298217773,0.40139561891555786,0.0,3.984375,0.00059109,3296
199,2.3478801250457764,0.420320600271225,0.25,3.078125,0.00059406,4242
200,2.831178665161133,0.25322580337524414,0.0,3.46875,0.0005970299999999999,1240
201,2.1876587867736816,0.4890456795692444,0.0,4.75,0.0006,2693
202,2.4964795112609863,0.39120152592658997,0.0,4.5,0.0005999999895449106,2114
203,2.709179401397705,0.31668558716773987,0.5,25.375,0.0005999999581796433,1762
204,2.314181327819824,0.41036927700042725,0.5,5.6875,0.0005999999059042002,4089
205,2.4963059425354004,0.3620512783527374,0.25,3.3125,0.0005999998327185852,1950
206,3.0371274948120117,0.2498570680618286,0.25,3.625,0.0005999997386228033,1749
207,2.7358009815216064,0.31014493107795715,1.0,2.765625,0.0005999996236168613,2070
208,2.3759212493896484,0.3958078920841217,0.5,3.84375,0.0005999994877007672,4914
209,2.35163950920105,0.4060097932815552,0.25,3.53125,0.0005999993308745308,2862
210,2.798677921295166,0.39904987812042236,0.0,6.3125,0.000599999153138163,421
211,2.0146872997283936,0.46308887004852295,0.0,2.828125,0.0005999989544916767,4118
212,2.223992109298706,0.4534358084201813,0.0,7.59375,0.0005999987349350858,6636
213,2.9014933109283447,0.35995370149612427,1.0,3.78125,0.0005999984944684058,1728
214,2.5584347248077393,0.3350367248058319,0.0,5.875,0.0005999982330916538,3131
215,2.100280523300171,0.471230149269104,0.0,2.59375,0.0005999979508048484,2016
216,2.3088669776916504,0.4779874086380005,0.0,3.140625,0.0005999976476080095,1590
217,2.150847911834717,0.4597315490245819,0.25,2.90625,0.0005999973235011587,2682
218,2.394395351409912,0.363811731338501,0.0,3.3125,0.000599996978484319,2592
219,2.2040562629699707,0.3952159881591797,0.25,3.078125,0.0005999966125575146,2801
220,2.482218027114868,0.3555169701576233,0.0,2.0625,0.0005999962257207718,5184
221,2.4583024978637695,0.4041095972061157,0.25,2.59375,0.0005999958179741178,5986
222,2.248070478439331,0.429202675819397,0.0,2.546875,0.0005999953893175814,5205
223,2.7328550815582275,0.36298781633377075,0.0,2.640625,0.0005999949397511933,2383
224,2.2372095584869385,0.4202795624732971,0.25,2.359375,0.000599994469274985,4221
225,2.0731701850891113,0.48914390802383423,0.0,2.390625,0.0005999939778889902,3224
226,2.684051752090454,0.36513859033584595,0.0,2.78125,0.0005999934655932435,1876
227,2.3244946002960205,0.3485666811466217,0.0,2.203125,0.0005999929323877813,4814
228,2.110973596572876,0.4148268699645996,0.25,2.5625,0.0005999923782726413,4303
229,2.510748863220215,0.33486801385879517,0.5,71.0,0.000599991803247863,3258
230,2.210371494293213,0.46372413635253906,0.0,4.09375,0.0005999912073134869,3625
231,2.339398145675659,0.40522876381874084,0.25,3.171875,0.0005999905904695554,3060
232,2.4971275329589844,0.34258416295051575,0.5,2.671875,0.0005999899527161122,2198
233,2.3472280502319336,0.42514052987098694,0.25,2.828125,0.0005999892940532024,1957
234,2.5269038677215576,0.36672738194465637,0.25,2.921875,0.0005999886144808727,1647
235,2.0854151248931885,0.42196282744407654,1.0,2.234375,0.0005999879139991714,4626
236,2.2056965827941895,0.4551122188568115,0.25,3.15625,0.0005999871926081481,4010
237,2.1159896850585938,0.4654513895511627,0.25,2.640625,0.000599986450307854,5760
238,2.1841893196105957,0.3911929130554199,0.0,3.203125,0.0005999856870983416,4292
239,1.9593231678009033,0.4780319333076477,0.0,2.015625,0.000599984902979665,6077
240,2.3332817554473877,0.3697042465209961,0.25,2.03125,0.0005999840979518798,2502
241,2.5228185653686523,0.37094762921333313,0.0,2.84375,0.0005999832720150431,1604
242,1.9690914154052734,0.4860139787197113,0.0,3.46875,0.0005999824251692134,4004
243,2.1174352169036865,0.4248013496398926,0.25,1.953125,0.0005999815574144508,3524
244,2.732785940170288,0.2680000066757202,0.0,3.640625,0.0005999806687508167,1000
245,2.130758762359619,0.4915620982646942,0.0,2.75,0.0005999797591783741,2311
246,2.090648889541626,0.42622390389442444,0.5,2.453125,0.0005999788286971876,2921
247,1.6680712699890137,0.551819384098053,0.5,3.46875,0.0005999778773073232,6156
248,1.9719456434249878,0.5250783562660217,0.25,3.390625,0.0005999769050088479,1276
249,2.4591166973114014,0.3614034950733185,0.25,3.09375,0.0005999759118018312,1995
250,2.2316722869873047,0.3957354426383972,0.5,3.359375,0.000599974897686343,5534
251,2.0841121673583984,0.4125744104385376,0.25,3.03125,0.0005999738626624555,5376
252,2.2914748191833496,0.3872714936733246,0.25,2.75,0.000599972806730242,1477
253,2.482133150100708,0.4089411795139313,0.5,2.875,0.0005999717298897773,2125
254,2.380138397216797,0.3753609359264374,0.5,2.53125,0.0005999706321411377,2078
255,2.873091220855713,0.2708757519721985,0.0,4.46875,0.0005999695134844012,491
256,2.073868989944458,0.4615952670574188,0.5,4.1875,0.0005999683739196469,1354
257,2.6046512126922607,0.38834357261657715,1.0,3.1875,0.0005999672134469556,1630
258,1.8529456853866577,0.5412179231643677,0.75,3.265625,0.0005999660320664095,4828
259,2.3310024738311768,0.3826124370098114,1.0,3.390625,0.0005999648297780925,4647
260,1.712288737297058,0.5649924278259277,0.75,3.578125,0.0005999636065820898,4639
261,2.188718795776367,0.4808479845523834,0.75,3.03125,0.000599962362478488,4151
262,2.388495683670044,0.36444827914237976,0.0,4.875,0.0005999610974673753,6942
263,2.361375331878662,0.3768828809261322,0.0,3.328125,0.0005999598115488414,3253
264,2.243577718734741,0.4014752507209778,0.0,2.46875,0.0005999585047229774,1898
265,1.8662313222885132,0.4960978627204895,0.0,2.03125,0.0005999571769898761,4741
266,2.510817050933838,0.4006913900375366,0.0,2.90625,0.0005999558283496313,3182
267,2.479844808578491,0.2948969602584839,0.0,3.984375,0.000599954458802339,2038
268,2.2444355487823486,0.3976377844810486,0.0,2.5,0.0005999530683480959,2286
269,2.1828012466430664,0.435962051153183,0.0,3.15625,0.0005999516569870009,6746
270,2.2734568119049072,0.43364638090133667,0.0,2.796875,0.0005999502247191537,2449
271,2.310831069946289,0.41669097542762756,0.0,3.046875,0.0005999487715446559,3427
272,1.9423938989639282,0.4937017560005188,0.0,2.484375,0.0005999472974636107,2461
273,2.24015212059021,0.3982947766780853,0.0,2.71875,0.0005999458024761225,4105
274,2.1014771461486816,0.43025925755500793,0.0,4.28125,0.0005999442865822971,3047
275,2.0915768146514893,0.43037697672843933,0.0,2.0625,0.0005999427497822422,4589
276,2.046640634536743,0.4611614942550659,0.0,2.265625,0.0005999411920760666,4081
277,2.263679265975952,0.37538251280784607,0.0,2.65625,0.0005999396134638807,2941
278,2.505974769592285,0.4117032289505005,0.0,16.375,0.0005999380139457965,2871
279,2.514680862426758,0.4042152762413025,0.25,30.75,0.0005999363935219272,2657
280,2.063629627227783,0.4414981007575989,0.25,3.296875,0.0005999347521923878,3658
281,2.2730278968811035,0.3870566189289093,0.0,3.703125,0.0005999330899572946,1607
282,1.9969855546951294,0.5168259143829346,0.0,2.953125,0.0005999314068167653,2407
283,1.9737597703933716,0.4805167317390442,0.0,1.9296875,0.0005999297027709195,4722
284,2.448397636413574,0.3730507791042328,0.5,3.578125,0.0005999279778198777,2501
285,2.2511956691741943,0.3686440587043762,0.5,1.9140625,0.0005999262319637624,3304
286,2.3808157444000244,0.36931556463241577,0.25,2.703125,0.0005999244652026972,2177
287,2.806112766265869,0.33375000953674316,0.0,3.75,0.0005999226775368073,2400
288,1.980240821838379,0.4937545955181122,0.25,2.375,0.0005999208689662196,4083
289,1.8894803524017334,0.5334782600402832,0.25,2.53125,0.000599919039491062,2300
290,1.985176920890808,0.4545160233974457,0.0,1.9921875,0.0005999171891114644,3089
291,2.3723244667053223,0.36266666650772095,0.25,4.71875,0.0005999153178275579,1500
292,1.8625400066375732,0.5668202638626099,0.25,2.109375,0.0005999134256394753,3472
293,2.8671011924743652,0.3131691515445709,1.0,6.65625,0.0005999115125473504,1868
294,1.5669844150543213,0.5991772413253784,1.0,2.5,0.000599909578551319,5591
295,2.1965293884277344,0.38993391394615173,0.25,2.8125,0.0005999076236515181,3934
296,1.9775702953338623,0.4822012484073639,0.5,2.546875,0.0005999056478480865,5506
297,1.6128766536712646,0.596748411655426,0.25,2.53125,0.0005999036511411639,3752
298,2.4431278705596924,0.4322863817214966,1.0,3.796875,0.0005999016335308921,2961
299,2.0703272819519043,0.4300000071525574,0.0,2.25,0.000599899595017414,3200
300,2.156911849975586,0.4090525805950165,0.75,2.28125,0.0005998975356008742,3557
301,1.789588451385498,0.5369094610214233,0.25,1.796875,0.0005998954552814184,4064
302,1.7831681966781616,0.4947299063205719,0.25,1.578125,0.0005998933540591944,6072
303,2.267045259475708,0.41234731674194336,0.0,2.265625,0.0005998912319343508,3029
304,2.1635782718658447,0.40223029255867004,0.0,2.171875,0.0005998890889070385,3856
305,1.3252593278884888,0.6695149540901184,0.0,2.84375,0.0005998869249774088,3979
306,2.2432658672332764,0.356995165348053,0.0,2.203125,0.0005998847401456156,2902
307,1.8892110586166382,0.4966686964035034,0.0,1.890625,0.0005998825344118133,3302
308,2.8982346057891846,0.22184684872627258,0.0,4.3125,0.0005998803077761586,888
309,2.3611996173858643,0.36382174491882324,0.0,2.890625,0.0005998780602388094,3433
310,2.2399494647979736,0.3844839334487915,0.0,2.234375,0.0005998757917999247,2926
311,1.8819228410720825,0.5171542763710022,0.0,1.8046875,0.0005998735024596655,4751
312,2.598804473876953,0.4173693060874939,0.0,4.03125,0.0005998711922181939,1186
313,2.4346649646759033,0.3525291681289673,0.25,2.984375,0.0005998688610756738,1285
314,1.9372292757034302,0.4682997167110443,0.0,1.96875,0.0005998665090322704,3470
315,2.4050557613372803,0.40226876735687256,0.0,3.03125,0.0005998641360881504,2292
316,2.0069186687469482,0.3937373161315918,0.25,2.140625,0.0005998617422434821,3449
317,2.033186435699463,0.42369019985198975,0.0,3.03125,0.000599859327498435,3512
318,2.0609142780303955,0.4296056032180786,0.0,2.203125,0.0005998568918531803,4006
319,3.0132553577423096,0.27142858505249023,0.0,4.75,0.0005998544353078907,1960
320,2.305345296859741,0.39624786376953125,0.0,2.28125,0.0005998519578627404,1759
321,1.825675368309021,0.4771603047847748,0.25,2.296875,0.0005998494595179049,3437
322,1.8024885654449463,0.46809595823287964,0.5,2.265625,0.0005998469402735613,3918
323,1.9432971477508545,0.47505173087120056,1.0,2.59375,0.0005998444001298882,4349
324,3.1637799739837646,0.26613616943359375,0.75,35.5,0.0005998418390870655,1131
325,2.0773613452911377,0.46373850107192993,0.0,2.078125,0.000599839257145275,1958
326,2.290168523788452,0.3791433870792389,0.25,3.15625,0.0005998366543046996,2685
327,2.0154733657836914,0.4979127049446106,0.0,1.96875,0.0005998340305655238,2635
328,2.50293231010437,0.3407279849052429,0.5,2.125,0.0005998313859279334,4643
329,1.9745362997055054,0.4283702075481415,0.0,4.6875,0.0005998287203921161,4970
330,2.4885494709014893,0.3398987054824829,0.25,2.578125,0.0005998260339582607,1777
331,1.9109766483306885,0.5051254630088806,0.0,2.28125,0.0005998233266265577,2829
332,2.586556911468506,0.34245187044143677,0.0,3.765625,0.0005998205983971989,987
333,2.3896801471710205,0.4164502024650574,0.0,3.875,0.0005998178492703779,1155
334,2.631167411804199,0.321697473526001,0.25,3.0,0.0005998150792462892,1461
335,2.1603305339813232,0.39205607771873474,0.0,2.65625,0.0005998122883251295,2140
336,1.9672448635101318,0.4523222744464874,0.5,2.5,0.0005998094765070965,5275
337,1.8812702894210815,0.5209994912147522,0.5,2.34375,0.0005998066437923893,1881
338,2.4132027626037598,0.36739733815193176,0.25,3.1875,0.000599803790181209,3239
339,1.5968598127365112,0.5885676145553589,0.25,2.34375,0.0005998009156737577,3009
340,3.0889132022857666,0.41948801279067993,0.75,5.0625,0.0005997980202702393,1211
341,1.872711420059204,0.5439748167991638,0.75,79.0,0.0005997951039708588,3809
342,1.5910203456878662,0.5911823511123657,0.0,4.875,0.0005997921667758231,998
343,2.07035493850708,0.46851760149002075,0.25,2.296875,0.0005997892086853404,2017
344,2.1638457775115967,0.384518563747406,0.25,2.609375,0.0005997862296996202,3178
345,2.3347554206848145,0.49642661213874817,1.0,17.875,0.0005997832298188738,1819
346,2.0028531551361084,0.4452133774757385,0.5,2.109375,0.0005997802090433139,3468
347,2.103956937789917,0.4333333373069763,0.75,3.125,0.0005997771673731543,6510
348,2.2702419757843018,0.3851706087589264,0.5,2.15625,0.0005997741048086111,1524
